region,crop,own_price_elas
FR210000,RAPE,0.9817130290339466
FR210000,SUNF,5.710662246879483
FR210000,PULS,2.664178912104375
FR210000,POTA,0.5592653581309822
FR210000,SUGB,2.092613485985588
FR210000,MAIF,0.827493464906117
FR210000,OFAR,1.122210455981023
FR220000,SWHE,0.5302484475431015
FR220000,BARL,1.190701290401759
FR220000,OATS,2.64455290089349
FR220000,MAIZ,2.606767307801541
FR220000,OCER,3.165805082949845
FR220000,RAPE,0.9937363499206094
FR220000,PULS,1.113531356805493
FR220000,POTA,0.4523813132840259
FR220000,SUGB,1.362228898726777
FR220000,MAIF,1.798674255545648
FR220000,OFAR,3.392310024203361
FR230000,SWHE,0.7560027865821438
FR230000,BARL,0.8466842632024159
FR230000,OATS,4.014584417455246
FR230000,MAIZ,2.496868827634423
FR230000,OCER,1.840083161338982
FR230000,RAPE,0.6188219500292865
FR230000,PULS,2.288538664619312
FR230000,POTA,0.5966081413246087
FR230000,SUGB,2.322762202010426
FR230000,MAIF,1.05226325229366
FR230000,OFAR,2.694136280360449
FR240000,SWHE,0.6657175037014857
FR240000,DWHE,3.641117032901572
FR240000,RYEM,9.527295483328842
FR240000,BARL,1.702615937150014
FR240000,OATS,1.196468024228135
FR240000,MAIZ,1.544365033644175
FR240000,OCER,1.401389662678037
FR240000,RAPE,1.107700648947314
FR240000,SUNF,2.007723347913912
FR240000,PULS,1.505566950894722
FR240000,POTA,0.9087066490255221
FR240000,SUGB,2.827129941040378
FR240000,MAIF,3.702715192956472
FR240000,OFAR,1.593681427619018
FR250000,SWHE,0.6069273583223032
FR250000,BARL,1.168616005334975
FR250000,OATS,1.457275851859472
FR250000,MAIZ,2.351843408800416
FR250000,OCER,1.73807692611494
FR250000,RAPE,0.50995017544034
FR250000,PULS,1.655202093200554
FR250000,POTA,0.9426136403731336
FR250000,SUGB,2.868391898369187
FR250000,MAIF,0.7779630486040301
FR250000,OFAR,0.6494666327436505
FR260000,SWHE,0.6209119802054968
FR260000,RYEM,3.902330824441257
FR260000,BARL,1.067657778040061
FR260000,OATS,1.315048854652324
FR260000,MAIZ,1.204864363973871
FR260000,OCER,1.292723743148943
FR260000,RAPE,0.8528818652373484
FR260000,SUNF,2.355243612427353
FR260000,SOYA,4.736484357430862
FR260000,PULS,2.276781452602415
FR260000,SUGB,2.387258259638715
FR260000,MAIF,0.6674069617227548
FR260000,OFAR,1.309878570776027
FR300000,SWHE,0.6253954108017851
FR300000,DWHE,1.766314835554881
FR300000,BARL,1.686470772843309
FR300000,OATS,2.24041750862968
FR300000,MAIZ,1.702736499607006
FR300000,OCER,1.890146122905843
FR300000,RAPE,1.241599821845077
FR300000,PULS,1.785506808679974
FR300000,POTA,0.4874364346841064
FR300000,SUGB,1.310357790450595
FR300000,MAIF,0.9110948899780461
FR300000,OFAR,2.474222770454412
FR410000,SWHE,0.8571430953198127
FR410000,BARL,0.9480667529785617
FR410000,OATS,2.057258098155282
FR410000,MAIZ,3.754704658127287
FR410000,OCER,2.189036932834623
FR410000,RAPE,0.3531339225791535
FR410000,SUNF,10.73367519157196
FR410000,PULS,3.287823573188371
FR410000,MAIF,1.674529938395822
FR410000,OFAR,3.404332072045494
FR420000,SWHE,1.050528700743653
FR420000,BARL,5.686767368666366
FR420000,OATS,2.344469337971018
FR420000,MAIZ,1.071305219791094
FR420000,OCER,2.693601831845184
FR420000,RAPE,1.704695690281461
FR420000,POTA,6.361963487944172
FR420000,SUGB,1.683454259159404
FR420000,MAIF,1.891676082658312
FR420000,OFAR,1.985416636403074
FR430000,SWHE,0.8273003806045585
FR430000,BARL,1.34903368080415
FR430000,OATS,2.006630202204036
FR430000,MAIZ,1.436070668506112
FR430000,OCER,2.059637970437993
FR430000,RAPE,1.138934153591801
FR430000,SUNF,2.402330632411546
FR430000,SOYA,4.825552111906077
FR430000,SUGB,7.196710960950633
FR430000,MAIF,0.8463198785231515
FR430000,OFAR,0.5360027485731681
FR510000,SWHE,0.811289645775143
FR510000,DWHE,2.338062276957633
FR510000,RYEM,6.604584771866471
FR510000,BARL,2.047282063454686
FR510000,OATS,1.13418631563177
FR510000,MAIZ,1.095081170114919
FR510000,OCER,1.733779188946371
FR510000,RAPE,1.592390872687072
FR510000,SUNF,1.702346029669539
FR510000,PULS,1.026060433991108
FR510000,POTA,1.198931866494581
FR510000,MAIF,0.7686543496690752
FR510000,OFAR,0.752856283574223
FR520000,SWHE,0.7984414488516712
FR520000,DWHE,2.11633603621974
FR520000,RYEM,15.88805134027663
FR520000,BARL,1.665347137036626
FR520000,OATS,1.375444922828952
FR520000,MAIZ,1.231634346496633
FR520000,OCER,2.000016334687493
FR520000,RAPE,0.8387260373711826
FR520000,PULS,5.334911279439246
FR520000,POTA,0.9292211256978204
FR520000,MAIF,0.5014118432933349
FR520000,OFAR,0.6069547356626667
FR530000,SWHE,0.9723042446765889
FR530000,DWHE,3.350864974250361
FR530000,BARL,1.835409266652137
FR530000,OATS,1.435266517445521
FR530000,MAIZ,0.9071680815912626
FR530000,OCER,2.065946768477871
FR530000,RAPE,1.476386394094217
FR530000,SUNF,0.7136349292195466
FR530000,PULS,2.231138020568698
FR530000,MAIF,1.25690869194441
FR530000,OFAR,1.083902038541487
FR610000,SWHE,1.297010724787856
FR610000,BARL,1.79298512621154
FR610000,OATS,2.735610609068046
FR610000,MAIZ,0.5462273351392282
FR610000,OCER,1.487810195348948
FR610000,RAPE,2.168455954059007
FR610000,SUNF,1.06412100170481
FR610000,SOYA,2.567008840344737
FR610000,PULS,0.871802415956698
FR610000,POTA,0.5912840596894993
FR610000,MAIF,0.3983715900995691
FR610000,OFAR,1.15207899566429
FR620000,SWHE,1.043621915486149
FR620000,DWHE,0.9546087395237903
FR620000,RYEM,9.542259403131144
FR620000,BARL,1.026400207701859
FR620000,OATS,1.647346062610801
FR620000,MAIZ,0.8562779764614391
FR620000,OCER,1.002396730321465
FR620000,RAPE,2.723425425057134
FR620000,SUNF,0.8046594296652108
FR620000,SOYA,2.298392901656639
FR620000,PULS,0.7551390956521327
FR620000,MAIF,2.067011067632544
FR620000,OFAR,0.4363107182192987
FR630000,SWHE,1.233951265442013
FR630000,DWHE,2.108843105125222
FR630000,RYEM,9.730541369775965
FR630000,BARL,1.903671479442409
FR630000,OATS,1.281568308874124
FR630000,MAIZ,4.840770467578116
FR630000,OCER,1.126656804848448
FR630000,RAPE,1.816888967221756
FR630000,SUNF,3.158710866555743
FR630000,MAIF,0.6804420120178658
FR630000,OFAR,0.7116210785917189
FR710000,SWHE,0.9132415040582922
FR710000,DWHE,1.065214348975708
FR710000,RYEM,2.759532510223121
FR710000,BARL,0.8387779377760045
FR710000,OATS,1.145042078560224
FR710000,MAIZ,0.5595215217192655
FR710000,OCER,1.074066973382597
FR710000,RAPE,1.288062137397418
FR710000,SUNF,1.391188255141222
FR710000,SOYA,3.5248737875128
FR710000,PULS,1.138021429133241
FR710000,POTA,0.5311832486366763
FR710000,MAIF,0.5338266572753197
FR710000,OFAR,0.4640359187310376
FR720000,SWHE,1.277788231528883
FR720000,RYEM,6.605981745114379
FR720000,BARL,1.897494196266253
FR720000,OATS,1.561155999712238
FR720000,MAIZ,1.412576765469223
FR720000,OCER,1.327493151944688
FR720000,RAPE,1.583050361621421
FR720000,SUNF,2.607698020921569
FR720000,PULS,0.9865118990783651
FR720000,SUGB,3.902457044860296
FR720000,MAIF,0.5981631803454325
FR720000,OFAR,1.132618094279911
FR810000,SWHE,5.295617255666044
FR810000,DWHE,0.3540730904821374
FR810000,RYEM,2.674695703531062
FR810000,BARL,1.302160527482478
FR810000,OATS,1.273720276224171
FR810000,MAIZ,1.941710813983671
FR810000,OCER,0.7916397547869977
FR810000,RAPE,3.320993458012624
FR810000,SUNF,0.7700545878675601
FR810000,SOYA,11.4803592316706
FR810000,PULS,0.8909662867060876
FR810000,POTA,0.6026515459414294
FR810000,MAIF,4.086727479229215
FR810000,OFAR,0.8017655370527417
FR820000,SWHE,0.9737541712902467
FR820000,DWHE,0.1770500986391547
FR820000,BARL,0.4445978967674005
FR820000,OATS,0.3707386477698176
FR820000,MAIZ,0.4054343100545326
FR820000,OCER,0.2427377733975872
FR820000,RAPE,0.7417490091036277
FR820000,SUNF,0.3586985936641066
FR820000,PULS,0.1963824399984144
FR820000,POTA,13.2441083990779
FR820000,OFAR,0.1492966363262352
IR000000,SWHE,3.002780561062888
IR000000,BARL,2.345942347787968
IR000000,OATS,3.374381528072499
IR000000,OCER,6.022355637732784
IR000000,RAPE,9.027862114181925
IR000000,PULS,5.042380412205506
IR000000,POTA,12.00781911153129
IR000000,SUGB,5.062338559911773
IR000000,MAIF,7.626348283692348
IR000000,OFAR,0.2693970522446993
IR010000,SWHE,6.668732258011786
IR010000,BARL,2.884878526396409
IR010000,OATS,6.875779279134179
IR010000,POTA,12.99599348043448
IR010000,SUGB,17.04726535496361
IR010000,MAIF,3.959389196690605
IR010000,OFAR,0.3029579834981235
IR020000,SWHE,2.367033389819756
IR020000,BARL,2.177428937688575
IR020000,OATS,2.346969324519736
IR020000,OCER,6.022355637732784
IR020000,RAPE,9.027862114181925
IR020000,PULS,5.042380412205506
IR020000,POTA,11.61785368629642
IR020000,SUGB,3.888165555867301
IR020000,MAIF,8.825430958439258
IR020000,OFAR,0.2435969838118863
IT000000,SWHE,0.8570675268763795
IT000000,DWHE,0.4387529158457242
IT000000,BARL,1.249687862102718
IT000000,OATS,2.958895896115752
IT000000,MAIZ,0.7234620565656346
IT000000,OCER,1.17403398997454
IT000000,RAPE,0.04372070807939368
IT000000,SUNF,0.8893149184234558
IT000000,SOYA,1.277925204803003
IT000000,PULS,2.221272905441213
IT000000,POTA,3.059652780588863
IT000000,SUGB,0.8068631204150731
IT000000,MAIF,1.890055216396204
IT000000,OFAR,0.5172385569241064
IT110000,SWHE,0.7031082771050984
IT110000,BARL,0.9444786033642822
IT110000,OATS,39.91607063883605
IT110000,MAIZ,0.2663982529049295
IT110000,RAPE,1.369267579870338
IT110000,SUNF,1.071598452488875
IT110000,SOYA,1.290241425747088
IT110000,PULS,0.9336202878940286
IT110000,POTA,2.982057407355459
IT110000,SUGB,1.258596539796494
IT110000,MAIF,2.100695690814995
IT110000,OFAR,0.875545664401321
IT200000,SWHE,1.43664813382209
IT200000,DWHE,2.188202020676531
IT200000,BARL,1.204803598779147
IT200000,OATS,77.09427089097053
IT200000,MAIZ,0.461026061157583
IT200000,RAPE,6.723370300327022
IT200000,SUNF,5.974076110388269
IT200000,SOYA,2.800057322450201
IT200000,POTA,4.590348407543556
IT200000,SUGB,0.8413827636038923
IT200000,MAIF,1.659792115941138
IT200000,OFAR,0.5005832688303553
IT310000,DWHE,0.5071797214014647
IT310000,OATS,4.468189896301075
IT310000,OCER,10.59072339094393
IT310000,PULS,0.3880563924154674
IT310000,POTA,5.022023860353054
IT310000,MAIF,1.074041421915697
IT310000,OFAR,0.1082932772253053
IT320000,SWHE,0.764276589931392
IT320000,DWHE,2.653514090301059
IT320000,BARL,2.088914676582653
IT320000,OATS,5.090110379404722
IT320000,MAIZ,0.8634360148253707
IT320000,OCER,3.659915690421352
IT320000,SUNF,2.166432396749824
IT320000,SOYA,0.898614620439148
IT320000,POTA,3.077276747516934
IT320000,SUGB,0.7303402764355715
IT320000,MAIF,1.847383886180321
IT320000,OFAR,0.3929773411430266
IT330000,SWHE,1.53570640868697
IT330000,DWHE,2.546344369773605
IT330000,BARL,1.173334473217368
IT330000,OATS,3.620159437826246
IT330000,MAIZ,1.039602638788695
IT330000,SUNF,8.677861461567081
IT330000,SOYA,0.8967702120078324
IT330000,POTA,2.556605493525835
IT330000,SUGB,0.7222164751596724
IT330000,MAIF,9.04022648554581
IT330000,OFAR,0.2574990646949338
IT400000,SWHE,0.7965170194753435
IT400000,DWHE,1.833507285630626
IT400000,BARL,1.214043265721349
IT400000,OATS,5.830928624385479
IT400000,MAIZ,1.243590565892652
IT400000,OCER,2.535111598820614
IT400000,SUNF,1.507082056409401
IT400000,SOYA,2.212764732791955
IT400000,POTA,3.434572364798114
IT400000,SUGB,0.8504575477520558
IT400000,MAIF,2.665548871316139
IT400000,OFAR,0.4930034802084446
IT510000,SWHE,0.8597099815027718
IT510000,DWHE,0.2481294994081841
IT510000,BARL,0.9742749703066925
IT510000,OATS,1.268231919828181
IT510000,MAIZ,0.6334371793106494
IT510000,OCER,0.4867595536446449
IT510000,RAPE,8.43131418565846
IT510000,SUNF,0.3948071908971189
IT510000,PULS,3.583984847426065
IT510000,POTA,1.892211907886643
IT510000,SUGB,0.87196785924441
IT510000,MAIF,0.9810899717348449
IT510000,OFAR,0.404107052129428
IT520000,SWHE,0.7404214917916275
IT520000,DWHE,0.6330135994781405
IT520000,BARL,1.206869550971138
IT520000,OATS,1.914636744280283
IT520000,MAIZ,0.6231565909662837
IT520000,SUNF,0.2659228227438347
IT520000,SUGB,0.9095213409500604
IT520000,MAIF,1.113405049598649
IT520000,OFAR,0.4336092077190456
IT530000,SWHE,0.999254313482074
IT530000,DWHE,0.5015474328331715
IT530000,BARL,1.166544213580892
IT530000,OATS,3.09654721928672
IT530000,MAIZ,0.7273957994503617
IT530000,OCER,1.403104671403479
IT530000,SUNF,0.3884654552108678
IT530000,PULS,2.062580188143142
IT530000,POTA,4.024437892011497
IT530000,SUGB,0.5478683818938623
IT530000,MAIF,1.695146074810737
IT530000,OFAR,0.3780053051223903
IT600000,SWHE,0.7731230215289767
IT600000,DWHE,0.2943393455357202
IT600000,BARL,0.8752174422237795
IT600000,OATS,6.170937652608598
IT600000,MAIZ,0.3560109450521529
IT600000,OCER,0.981039263719224
IT600000,RAPE,3.624467249584105
IT600000,SUNF,0.9375928067165625
IT600000,PULS,2.058060724993995
IT600000,POTA,2.207996125614045
IT600000,SUGB,1.09303662144754
IT600000,MAIF,0.8938921506668468
IT600000,OFAR,0.2957705521941056
IT710000,SWHE,0.5692849056941026
IT710000,DWHE,0.327578273185334
IT710000,BARL,0.7449680707649877
IT710000,OATS,1.859461170338097
IT710000,MAIZ,0.4838102036364758
IT710000,SUNF,0.4262991613675258
IT710000,PULS,1.347986637382246
IT710000,POTA,2.044404680919006
IT710000,SUGB,1.233402094214787
IT710000,OFAR,0.5741128935927701
IT720000,SWHE,1.108455582019571
IT720000,DWHE,0.2043370355613515
IT720000,BARL,0.6771509698699535
IT720000,OATS,0.9611628571852451
IT720000,MAIZ,0.5505422178045466
IT720000,OCER,0.2821300149718249
IT720000,RAPE,0.8928202129853821
IT720000,SUNF,0.2748723453168528
IT720000,SUGB,0.4901862535179386
IT720000,MAIF,1.13043758180268
IT720000,OFAR,0.3742289829515086
IT800000,SWHE,0.809408898782778
IT800000,DWHE,0.2794354743866128
IT800000,BARL,0.8622803182288222
IT800000,OATS,1.45815756598361
IT800000,MAIZ,0.4394185849286362
IT800000,OCER,0.4407648139941689
IT800000,PULS,0.8921977511116178
IT800000,POTA,1.697446335804944
IT800000,MAIF,0.7341287826737315
IT800000,OFAR,0.2588994819138679
IT910000,SWHE,2.541564490934172
IT910000,DWHE,0.5816014711426499
IT910000,BARL,1.386127611288477
IT910000,OATS,3.480480814754988
IT910000,MAIZ,2.894644405273648
IT910000,OCER,0.8307478729622864
IT910000,RAPE,2.731882437529763
IT910000,SUNF,17.02937204072246
IT910000,SOYA,1.783915707178284
IT910000,PULS,7.673682353752153
IT910000,POTA,9.245491897058928
IT910000,SUGB,1.324606775827242
IT910000,MAIF,3.292512766404247
IT910000,OFAR,0.8489484454313363
IT920000,SWHE,1.539785014205201
IT920000,DWHE,0.3380830386214944
IT920000,BARL,1.318979615866593
IT920000,OATS,2.763507140888003
IT920000,MAIZ,2.918184131433444
IT920000,OCER,1.787400776628853
IT920000,POTA,0.7990798555707093
IT920000,OFAR,0.7730911769778475
IT930000,SWHE,1.096419933319335
IT930000,DWHE,0.2174034855619736
IT930000,BARL,1.099069584106179
IT930000,OATS,2.664153192712694
IT930000,MAIZ,1.099323800676133
IT930000,OCER,1.688610634567438
IT930000,PULS,11.76975154777892
IT930000,POTA,1.884681186608665
IT930000,SUGB,10.29373340960149
IT930000,MAIF,2.176733134697197
IT930000,OFAR,0.6634018917673957
ITA00000,DWHE,0.2974419153284295
ITA00000,BARL,2.80427986731116
ITA00000,OATS,7.091838904545417
ITA00000,OCER,2.370835914526738
ITA00000,PULS,2.221614745220138
ITA00000,POTA,3.663744282389089
ITA00000,MAIF,2.179526290407266
ITA00000,OFAR,0.893414020109865
ITB00000,SWHE,1.242664711532615
ITB00000,DWHE,0.150274756596603
ITB00000,BARL,0.9464056491214333
ITB00000,OATS,1.461285892687084
ITB00000,MAIZ,1.713631650441997
ITB00000,OCER,0.595290822443694
ITB00000,RAPE,1.081562336368998
ITB00000,PULS,1.794595659459076
ITB00000,POTA,3.677350625636254
ITB00000,SUGB,4.01122224397286
ITB00000,MAIF,2.568724523107707
ITB00000,OFAR,1.042145757560999
NL000000,SWHE,1.10545179738408
NL000000,RYEM,11.77520478134181
NL000000,BARL,2.222778973536454
NL000000,MAIZ,2.94289501665593
NL000000,OCER,2.087926624916572
NL000000,PULS,4.37457339331906
NL000000,POTA,1.701074051135701
NL000000,SUGB,1.527406626118657
NL000000,MAIF,1.261398398258963
NL000000,OFAR,1.594417086049986
NL110000,SWHE,0.9190340331475638
NL110000,BARL,1.515243859978003
NL110000,POTA,0.2879084117164577
NL110000,SUGB,0.9709093711830943
NL110000,MAIF,2.374244572002421
NL110000,OFAR,1.425117707070693
NL120000,SWHE,3.496382214253553
NL120000,BARL,3.20213178527951
NL120000,PULS,4.37457339331906
NL120000,POTA,11.17401278624009
NL120000,SUGB,8.819015629264953
NL120000,MAIF,1.314003416562385
NL120000,OFAR,2.979422862070375
NL130000,SWHE,1.22329037483492
NL130000,RYEM,11.77520478134181
NL130000,BARL,1.28507300205178
NL130000,POTA,0.3169682549496851
NL130000,SUGB,1.191251353012745
NL130000,MAIF,0.9983845174712578
NL130000,OFAR,1.17119314453623
NL210000,SWHE,3.115862337308758
NL210000,BARL,5.06914874988112
NL210000,MAIZ,8.607717730407138
NL210000,POTA,5.980008678923679
NL210000,SUGB,3.190375516892094
NL210000,MAIF,1.083311866464659
NL210000,OFAR,1.426602110724274
NL220000,SWHE,1.764168652745709
NL220000,BARL,2.626272883776507
NL220000,MAIZ,5.019104251031005
NL220000,OCER,3.037352397712801
NL220000,POTA,6.680549381330886
NL220000,SUGB,2.576818903128189
NL220000,MAIF,1.499699706512577
NL220000,OFAR,1.509202408450935
NL230000,SWHE,0.3959937200899129
NL230000,BARL,1.56234844239103
NL230000,POTA,0.4097207572361161
NL230000,SUGB,0.5443147819303268
NL230000,MAIF,1.95928706421027
NL230000,OFAR,1.299787292256043
NL320000,SWHE,2.655240507947942
NL320000,BARL,4.28092584681967
NL320000,POTA,5.191246771505062
NL320000,SUGB,3.012122527297406
NL320000,MAIF,0.8541211987178279
NL320000,OFAR,1.427600277235224
NL330000,SWHE,0.5306523747301324
NL330000,BARL,1.902981803602331
NL330000,POTA,0.4216873780018829
NL330000,SUGB,0.4416932916418529
NL330000,MAIF,1.074252631684268
NL340000,SWHE,0.3869798587544264
NL340000,BARL,1.411622358920318
NL340000,POTA,0.3473946560619455
NL340000,SUGB,0.4545674014906197
NL340000,MAIF,0.2446790419675539
NL410000,SWHE,1.408530247238857
NL410000,BARL,5.321299052176985
NL410000,MAIZ,2.548447751121489
NL410000,OCER,2.066084002084366
NL410000,POTA,1.335878745966031
NL410000,SUGB,2.037258458252905
NL410000,MAIF,1.248677262596227
NL410000,OFAR,1.498294669284512
NL420000,SWHE,1.177106541123274
NL420000,BARL,1.357126806289272
NL420000,MAIZ,1.753071065153669
NL420000,OCER,1.215179067768781
NL420000,POTA,0.8205164958939953
NL420000,SUGB,1.336507534266826
NL420000,MAIF,1.095773208222677
NL420000,OFAR,2.054652832715917
AT000000,SWHE,0.7094358564219957
AT000000,DWHE,0.8940395072058299
AT000000,RYEM,1.455057943363655
AT000000,BARL,0.569740965295154
AT000000,OATS,1.897601886385637
AT000000,MAIZ,1.133165816376137
AT000000,OCER,1.393210923067725
AT000000,RAPE,2.307664003321113
AT000000,SUNF,1.848885262220438
AT000000,SOYA,4.191076968482772
AT000000,PULS,1.069477350983539
AT000000,POTA,0.6746516028945301
AT000000,SUGB,2.604259821040843
AT000000,MAIF,2.088605835977002
AT000000,OFAR,1.409118923301345
AT110000,SWHE,0.6580913742072751
AT110000,DWHE,0.2993996619906276
AT110000,RYEM,2.697347772029931
AT110000,BARL,1.112767736658187
AT110000,OATS,3.450041014319858
AT110000,MAIZ,0.9397894136126241
AT110000,OCER,1.478456626694769
AT110000,RAPE,2.548166347332785
AT110000,SUNF,1.926454349258087
AT110000,SOYA,2.188221211469012
AT110000,PULS,0.7657316471602753
AT110000,SUGB,2.18837599131002
AT110000,MAIF,2.372329614986986
AT110000,OFAR,2.622698995080012
AT120000,SWHE,0.7584558911410986
AT120000,DWHE,1.154977833766787
AT120000,RYEM,1.188641206436098
AT120000,BARL,0.4582793465168782
AT120000,OATS,1.483230767233047
AT120000,MAIZ,1.23627405901138
AT120000,OCER,0.6310280031483068
AT120000,RAPE,2.127595833337019
AT120000,SUNF,1.83575152182412
AT120000,SOYA,16.35783674419513
AT120000,PULS,0.8546783281010484
AT120000,POTA,0.5437180982482502
AT120000,SUGB,2.786366003962927
AT120000,MAIF,1.778341888995778
AT120000,OFAR,1.855633517775789
AT210000,SWHE,1.695685868921725
AT210000,BARL,0.5770859730486185
AT210000,OATS,2.465744223485793
AT210000,MAIZ,1.074937990908643
AT210000,OCER,1.901198520220634
AT210000,SOYA,1.182889375583436
AT210000,PULS,1.926330479570607
AT210000,MAIF,2.721077844167131
AT210000,OFAR,0.8828878414459806
AT220000,SWHE,1.237271692384938
AT220000,DWHE,0.5154313804484347
AT220000,RYEM,1.994735802738571
AT220000,BARL,0.7040723336355901
AT220000,OATS,1.33036080731777
AT220000,MAIZ,1.200468177012837
AT220000,OCER,1.443291877526483
AT220000,SOYA,3.695762280103481
AT220000,PULS,0.3370296558102382
AT220000,MAIF,1.372621723844729
AT220000,OFAR,0.7206793532134494
AT310000,SWHE,0.4279816062269419
AT310000,DWHE,1.014055720636138
AT310000,RYEM,1.808075005683742
AT310000,BARL,0.628800104927605
AT310000,OATS,2.107896777306101
AT310000,MAIZ,1.061718563883882
AT310000,OCER,2.013312576009557
AT310000,RAPE,2.554738357673314
AT310000,SOYA,4.741973085287936
AT310000,PULS,1.811125587710317
AT310000,POTA,1.834757782238862
AT310000,SUGB,1.866655181100783
AT310000,MAIF,2.524094135682863
AT310000,OFAR,1.294560368721396
PT000000,SWHE,1.008970675686843
PT000000,DWHE,0.1872454924289687
PT000000,RYEM,0.3755620071228383
PT000000,BARL,1.192428715776405
PT000000,OATS,0.4947854276047475
PT000000,MAIZ,0.6467528404810328
PT000000,OCER,0.3600492905335794
PT000000,SUNF,1.298190294466715
PT000000,PULS,1.188238242975778
PT000000,POTA,0.6168114760696022
PT000000,SUGB,2.332067592390569
PT000000,MAIF,1.33152705637958
PT000000,OFAR,0.6527850032795176
PT110000,SWHE,0.9026188313592728
PT110000,RYEM,0.2722831526005274
PT110000,OATS,0.5926489892488299
PT110000,MAIZ,0.3548559008660754
PT110000,OCER,0.6163835668206294
PT110000,PULS,1.770385102951256
PT110000,POTA,0.2719190357500986
PT110000,MAIF,0.9886718902134536
PT110000,OFAR,0.422133149691098
PT150000,SWHE,20.80617745204705
PT150000,BARL,8.665854843117149
PT150000,OATS,1.690085280891799
PT150000,MAIZ,5.260041650131102
PT150000,OFAR,6.180923853134749
PT160000,SWHE,1.468193671613885
PT160000,RYEM,0.7057784722907652
PT160000,BARL,1.364857144221602
PT160000,OATS,0.9118554916349251
PT160000,MAIZ,0.9813290504605173
PT160000,OCER,1.846520294212439
PT160000,PULS,0.4608014712328806
PT160000,POTA,0.9968382263905762
PT160000,MAIF,1.514086542904756
PT160000,OFAR,0.4621767930835586
PT170000,SWHE,1.229265796667251
PT170000,DWHE,0.1900351935814767
PT170000,OATS,5.453426958341653
PT170000,MAIZ,0.8996757350501492
PT170000,POTA,0.5927153118101663
PT170000,MAIF,3.522009697288342
PT170000,OFAR,0.1971939232606482
PT180000,SWHE,0.6268932694501672
PT180000,DWHE,0.34648300463378
PT180000,BARL,0.6588918263801113
PT180000,OATS,0.3059152182216044
PT180000,MAIZ,0.6407981520287535
PT180000,OCER,0.1506497794373343
PT180000,SUNF,1.298190294466715
PT180000,PULS,1.885784521728632
PT180000,POTA,0.4901896344358909
PT180000,SUGB,2.332067592390569
PT180000,MAIF,1.444460288724273
PT180000,OFAR,0.4954132946889376
SE000000,SWHE,2.021565649971842
SE000000,RYEM,4.309066737311555
SE000000,BARL,1.215321176773761
SE000000,OATS,2.233685944001267
SE000000,OCER,2.37125696142953
SE000000,RAPE,3.741913413834736
SE000000,PULS,0.6514520848338947
SE000000,POTA,2.729925096295435
SE000000,SUGB,0.8021841175802246
SE000000,OFAR,0.6821554866182838
SE010000,SWHE,1.952100841806606
SE010000,RYEM,2.853727193142231
SE010000,BARL,1.688199159869523
SE010000,OATS,3.911634313202492
SE010000,OCER,2.4721926380274
SE010000,OFAR,0.4580961618828915
SE020000,SWHE,2.230086875514996
SE020000,RYEM,7.483717265118282
SE020000,BARL,1.422083847552385
SE020000,OATS,2.200957560522323
SE020000,OCER,2.184150262068851
SE020000,RAPE,3.86403821409341
SE020000,PULS,0.3893530688219549
SE020000,POTA,1.197831220607447
SE020000,OFAR,1.472294354733618
SE040000,SWHE,2.354431997386155
SE040000,RYEM,4.748973495828116
SE040000,BARL,1.0361367310169
SE040000,OATS,5.321301484884995
SE040000,OCER,5.314859694566611
SE040000,RAPE,4.697036318974869
SE040000,PULS,1.024443896480634
SE040000,POTA,1.530220380360379
SE040000,SUGB,0.6351661204603789
SE040000,OFAR,0.8133746699884636
SE060000,SWHE,3.003538115558946
SE060000,BARL,1.002556749473911
SE060000,OATS,3.076258159889997
SE060000,OCER,3.060371269875201
SE060000,RAPE,0.548077601079933
SE060000,POTA,1.538531009277035
SE060000,OFAR,0.7751791628498745
SE070000,BARL,0.7831729900330631
SE070000,OATS,2.226340200364051
SE070000,OFAR,0.07769603975168585
SE080000,BARL,1.317393040820355
SE080000,OATS,4.510581548945034
SE080000,POTA,2.573008652224102
SE080000,OFAR,0.2489632619252722
SE090000,SWHE,1.552582561607584
SE090000,RYEM,2.435890591552835
SE090000,BARL,1.008890997568783
SE090000,OATS,2.816148889326646
SE090000,OCER,2.685718264273057
SE090000,RAPE,3.72046788064135
SE090000,PULS,1.362323595075656
SE090000,POTA,0.8964092429773347
SE090000,SUGB,2.18720797521069
SE090000,OFAR,0.2664257679442804
SE0A0000,SWHE,1.314715768094216
SE0A0000,RYEM,2.633231936856558
SE0A0000,BARL,1.406619524092742
SE0A0000,OATS,1.487478991008806
SE0A0000,OCER,1.722298118494927
SE0A0000,RAPE,3.057612843361277
SE0A0000,PULS,0.3840203871152541
SE0A0000,POTA,8.719877987379983
SE0A0000,OFAR,0.7815299194806141
FI000000,SWHE,1.802315634826805
FI000000,RYEM,5.37578348331464
FI000000,BARL,1.743322441774185
FI000000,OATS,1.777540158636882
FI000000,RAPE,1.559135250377728
FI000000,PULS,0.7665096287732117
FI000000,POTA,2.286545363999866
FI000000,SUGB,2.602812307397295
FI130000,SWHE,3.183651636359012
FI130000,RYEM,16.66385676307323
FI130000,BARL,5.594142004766186
FI130000,OATS,7.300167024254057
FI130000,RAPE,43.29293077013351
FI130000,POTA,23.08027770816862
FI180000,SWHE,1.462634670474889
FI180000,RYEM,6.882580676008651
FI180000,BARL,1.531129984374919
FI180000,OATS,0.7573979614029784
FI180000,RAPE,0.8988991797675656
